id,Product/Barcode,Product Name,Price
__export__.product_product_50692_52b46383,635934610270,Pets.Love.Earth Nylon flower safe collar,1.90
__export__.product_product_50693_a2205ac3,635934610287,Pets.Love.Earth Nylon rainbow 2 safe collar,1.90
__export__.product_product_50694_5e67f310,635934610294,Pets.Love.earth Nylon new jean safe collar,1.90
__export__.product_product_55253_75cd098a,635934610348,Pets.Love.Earth Normal Elizabethan Collar,3.45
__export__.product_product_50579_1e8da308,635934610560,Pets.Love.Earth Plush mouse,0.30
__export__.product_product_50572_4b0b7822,635934610652,Pets.Love.Earth Linen cat hammock,3.50
__export__.product_product_50631_5076b0d5,635934611086,"Pets.Love.Earth Pet backpack  Transparent and Black,Silver,Blue,Grey",54.00
__export__.product_product_50649_5ac6e9d9,635934611215,Yabeibi Bowtie Gold,2.40
__export__.product_product_52567_fe9f4d94,635934612168,Purrify Dental Water 300ml,3.59
__export__.product_product_52568_996d5918,635934612182,Scratch it! Keep Off Spray for Cat 175ml,3.50
__export__.product_product_52569_2e089a7f,635934612205,Scratch it! Calming Spray 120ml,4.50
__export__.product_product_18682_9f13febb,660048061007,Chuckit Fetcher M,10.48
__export__.product_product_21045_03a8b905,6924876100128,3 In 1 Pet Water Fountain 49.5x36.5x51(PW-101),36.60
__export__.product_product_18988_d78a0a46,6949111730199,Dogness Reflective Leash L 2.5x152cm Pink,13.80
__export__.product_product_17726_83bbcb02,6970117120004,Bioline High Absorbent Towel 66x43cm,6.78
__export__.product_product_55537_3e76bf86,6970117120042,Bioline Puppy Shampoo for Mild Care,2.95
__export__.product_product_17694_c3ba9b11,6970117120059,Bioline Cat Shampoo Especially For Mild Care 250ml,2.95
__export__.product_product_52515_d6770eb5,6970117120066,Bioline Natural Shampoo for Cat & Dogs 250ml,2.95
__export__.product_product_17712_3a26279e,6970117120127,Bioline Deodorizing Spray For Dog 175ml,4.33
__export__.product_product_17711_16e98496,6970117120134,Bioline Deodorizing Spray For Cat 175ml,4.33
__export__.product_product_17718_4b3e6af2,6970117120141,Bioline Eye care drop 50ml,3.10
__export__.product_product_17750_68f39c09,6970117120172,Bioline Paw Care Cream 50ml,4.19
__export__.product_product_17770_1aab5fa2,6970117120189,Bioline Toothpaste Beef Flavor 100g,2.35
__export__.product_product_17713_4c0dda03,6970117120202,Bioline Dry Clean Powder 100g,2.85
__export__.product_product_17723_88352f0b,6970117120219,Bioline Foam shampoo 220g,4.33
__export__.product_product_17729_364a86be,6970117120233,Bioline Keep off Jelly 225g,4.33
__export__.product_product_52540_6d392d0a,6970117120240,Bioline Cage Cleaning Spray for Small Animals & Birds 500ML,4.50
__export__.product_product_17756_723de4f0,6970117120448,Bioline Pet Dental Spray 175ml,3.34
__export__.product_product_52549_12f4f76a,6970117120455,Bioline Flea & Tick Spray for Dogs 175ml,4.20
__export__.product_product_52537_d33a8d33,6970117120462,Bioline Deodorizing Spray Pets 500ML,6.50
__export__.product_product_17737_754e301a,6970117120608,Bioline Mink Oil Shampoo 5L,19.72
__export__.product_product_55538_c19372a4,6970117120813,Bioline Puppy Shampoo for Mild Care,6.78
__export__.product_product_17736_d88ec199,6970117120844,Bioline Mink Oil Shampoo 1L,6.78
__export__.product_product_54694_8451c8db,6970117120851,Bioline Natural-Oil Conditioner,6.78
__export__.product_product_55535_07c3922e,6970117120868,Bioline Neem Tree Oil Shampoo,6.78
__export__.product_product_17686_e6a68594,6970117121278,Bioline Aloe Vera Shampoo 5L,19.72
__export__.product_product_17746_cd72072a,6970117121285,Bioline Neem Tree Oil Shampoo 5L,19.72
__export__.product_product_17751_f04f4f3a,6970117121308,Bioline Paw Cleaning Foam For Cat 100ml,3.45
__export__.product_product_17758_14629442,6970117121377,Bioline Pet Wipes 10pcs,1.11
__export__.product_product_17754_4c79f234,6970117121384,Bioline Perfume Cologne 207ml,5.44
__export__.product_product_17755_7ad690b3,6970117121391,Bioline Perfume Love Letter 207ml,5.44
__export__.product_product_17739_736cc6de,6970117121766,Bioline Pets Styptic Powder 14g,5.55
__export__.product_product_17766_02471c7e,6970117121964,Bioline Safe and Non Toxic Catnip Bubbles 120ml,3.10
__export__.product_product_54695_1f975ddf,6970117122237,Bioline Natural-Oil Conditioner,19.72
__export__.product_product_17706_ea558742,6970117122589,Bioline Dental Hygiene Gel Beef Flavor 100g,3.59
__export__.product_product_17702_5e623865,6970117122930,Bioline Deinsectization Shampoo for Pets 200ml,5.93
__export__.product_product_17707_d3a1de34,6970117123623,Bioline Dental Hygiene Set For Cats 50g,4.33
__export__.product_product_52542_27271a2a,6970117123814,Bioline Stain Remover for Small Animals 118ml,3.80
__export__.product_product_52543_c275fdd5,6970117123821,Bioline Deodorizing Spray for Small Animals 175ml,4.90
__export__.product_product_52528_2da04640,6970117123852,Bioline Kitten Shampoo for Shiny Fur 200ml,2.95
__export__.product_product_52529_a58eb14c,6970117123869,Bioline White Coat Shampoo For Cat 200ml,2.95
__export__.product_product_52526_f57336fb,6970117123883,Bioline Insect Repellent Shampoo for Cats 200ml,2.95
__export__.product_product_52527_a3e97d5f,6970117123890,Bioline Deshedding Shampoo for Cats 200ml,2.95
__export__.product_product_52520_9b9b6a33,6970117123913,Bioline Tea Tree Oil Shampoo for Dogs 250ml,2.95
__export__.product_product_52521_ac6d3aea,6970117123920,Bioline Deshedding Shampoo for Dogs 200ml,2.95
__export__.product_product_52523_f4e3d551,6970117124095,Bioline Calming Shampoo for Cats & Dogs 250ml,2.95
__export__.product_product_52522_36952c18,6970117124248,Bioline Glossy Coat Shampoo for Cat & Dog 250ml,2.95
__export__.product_product_52548_a9b25c4e,6970117124422,Bioline Flea & Tick Spray for Cats 175ml,4.20
__export__.product_product_52545_182902b3,6970117124477,Bioline Margosa Extract Flea & Tick Collar For Dogs 60CM,3.80
__export__.product_product_41149_8151385c,6971757420165,Speedy Pet Snug Pouch  - Brown (55x37cm),11.48
__export__.product_product_52739_164970c6,8003507960619,Stefanplast Bowl (Powder Pink / Steel Blue),1.36
__export__.product_product_52740_d591283e,8003507960664,Stefanplast Bowl (Powder Pink / Steel Blue),1.74
__export__.product_product_52741_e9d981c5,8003507960718,Stefanplast Bowl (Powder Pink / Steel Blue),2.35
__export__.product_product_52743_02ebfc27,8003507960817,Stefanplast Bowl (Powder Pink / Steel Blue),4.82
__export__.product_product_24022_16f0858b,8003507960862,Stefanplast Bowl Break 9 Powder Pink/Steel Blue  19x19x11h Cm,2.10
__export__.product_product_24107_7c6b16f9,8003507961760,Stefanplast Pet Carrier Midi Gulliver Steel Blue/White 45x33x33h Cm,12.09
__export__.product_product_24116_d828d5eb,8003507962040,Stefanplast Tracolla Shoulder Belt For Pet Carriers For Gulliver1-2-3,5.55
__export__.product_product_23999_97e4f37d,8003507963023,Stefanplast Active Carbon Filter,1.18
__export__.product_product_52733_c4846b0c,8003507963153,Stefanplast Hygienic Bags for Cat Litter Tray,2.35
__export__.product_product_52734_49a305d3,8003507963160,Stefanplast Hygienic Bags for Cat Litter Tray,3.59
__export__.product_product_52731_a462133e,8003507972315,Stefanplast Delux Pet Carrier with Metal Door,34.01
__export__.product_product_55399_7e34636b,8003507972773,Stefanplast Pet Carrier With Metal Door Black and Light Grey,24.53
__export__.product_product_24093_d0c58052,8003507972872,Stefanplast Pet Carrier Pet Carrier Gulliver 1 Plastic Door Dark Grey/Light Grey Cm 48x32x97h,10.48
__export__.product_product_55719_31eb725c,8003507973534,Stefanplast Pet Carrier Plastic Door Blue/Brown,20.37
__export__.product_product_55675_d98d5bc0,8003507973800,Stefanplast Pet Carrier With Metal Door Pink and Brown,30.31
__export__.product_product_24098_b9e08d53,8003507974111,Stefanplast Pet Carrier Gulliver 3 Dark Grey/Light Grey Top Free 61x40x38h Cm,36.60
__export__.product_product_37605_8aa8034a,8003507977747,Stefanplast Plastic No Mess Dinner Sets 2 In 1,8.14
__export__.product_product_52723_c5332527,8003507982000,Stefanplast Dual Function Water or Food Dispenser Light Dove Grey,6.04
__export__.product_product_52720_aa7be2cf,8003507982017,Stefanplast Dual Function Water or Food Dispenser Navy Blue,6.04
__export__.product_product_52716_41eec022,8003507984004,Stefanplast Pet Food Container Transparent Body,12.53
__export__.product_product_52714_58ebe75e,8003507984516,Stefanplast Pet Food Container,15.28
__export__.product_product_52715_80c9f916,8003507985018,Stefanplast Pet Food Container,21.24
__export__.product_product_24062_0fd863f4,8003507988002,Stefanplast Puppy Training Set 60x40x4h Cm,12.09
__export__.product_product_52709_bb6e1865,8003507989528,Stefanplast Chic Bowl Light Dove Grey,4.33
__export__.product_product_52712_8f1bc268,8003507989535,Stefanplast Chic Bowl Navy Blue,4.32
__export__.product_product_52708_1d91f205,8003507989702,Stefanplast Chic Bowl Light Dove Grey,3.10
__export__.product_product_52711_f6a52928,8003507989719,Stefanplast Chic Bowl Navy Blue,3.10
__export__.product_product_43405_96fde544,800443087312,Pioneer Pet Bali Isle Automatic Water Fountain White and Pink 60oz,16.78
__export__.product_product_55901_a9688c34,8005852172310,Schesir Can Kitten Care (3-12 Months) Chicken In Mousse 85g,1.02
__export__.product_product_55726_1c34b5b3,8005852181022,Schesir Bio Organic Can for Dog with Chicken In Paté,2.44
__export__.product_product_55738_303b9943,8005852181060,Schesir Bio Organic Can for Dog with Beef In Paté,2.44
__export__.product_product_55917_ac0d415f,8005852750105,Schesir Can for Cat Tuna in Cooking Water 85g,0.88
__export__.product_product_53686_de3fb003,810281012513,Aquatop Internal Sponge Filter,5.04
__export__.product_product_53687_998a44f0,810281012520,Aquatop Internal Sponge Filter,5.49
__export__.product_product_53688_9ec36a26,810281012537,Aquatop Internal Sponge Filter,6.16
__export__.product_product_19775_a1892d63,811794010836,FURminator DT for long hair Toy dog,22.19
__export__.product_product_54372_9cccd940,811794010874,FURminator DT for Long Hair Dog,27.12
__export__.product_product_54374_aa0f27a3,811794010911,FURminator DT for Long Hair Dog,29.57
__export__.product_product_18957_c470dc67,843775107396,Dognes Bluetooth Speaker Red,35.13
__export__.product_product_54254_eb8ed597,843775111843,Dogness Reflective Dog Collar BLACK,7.62
__export__.product_product_54261_2547fa65,843775111966,Dogness Reflective Dog Collar RED,9.75
__export__.product_product_54326_1a9e4044,843775112147,Dogness Reflective Leash Red,10.42
__export__.product_product_54314_d515ebf3,843775112208,Dogness Reflective Harness Black,9.86
__export__.product_product_54318_d7dc5cf1,843775112284,Dogness Reflective Harness Red,9.75
__export__.product_product_54319_16f54269,843775112291,Dogness Reflective Harness Red,11.54
__export__.product_product_54321_995aa6df,843775112314,Dogness Reflective Harness Red,14.79
__export__.product_product_54329_a7545e89,843775112413,Dogness Reflective Multi-Functional Leash Black,13.11
__export__.product_product_54332_1b906d1e,843775112468,Dogness Reflective Multi-Functional Leash Red,13.11
__export__.product_product_52923_ca008e19,843775112901,Dogness Ranger Camouflage Dog Collar,7.73
__export__.product_product_53516_11a6a0e1,843775112970,Dogness Ranger Camouflage Harness,18.93
__export__.product_product_53519_32c69fde,843775113090,Dogness Ranger Camouflage Multi-functional Leash,13.67
__export__.product_product_53520_efaaef98,843775113106,Dogness Ranger Camouflage Multi-functional Leash,15.29
__export__.product_product_54295_d10bc863,843775113267,Dogness Challenger Herringbone Webbing Collar Purple,4.37
__export__.product_product_54300_e6d6bbe6,843775113274,Dogness Challenger Herringbone Webbing Harness Black,5.44
__export__.product_product_54302_45ab82a1,843775113298,Dogness Challenger Herringbone Webbing Harness Black,7.68
__export__.product_product_54303_f59a354b,843775113304,Dogness Challenger Herringbone Webbing Harness Black,9.75
__export__.product_product_54312_642ee986,843775113458,Dogness Challenger Herringbone Webbing Leash Black,7.73
__export__.product_product_44014_af8043a7,843775113656,Dogness Challenger V-shaped Multi-funtional Leash -  Purple M/L,11.54
__export__.product_product_53421_5cc3218a,843775113953,Dogness Modal Dog Collar,4.37
__export__.product_product_44028_021706fe,843775114011,Dogness Modal Harness - Grey L,9.92
__export__.product_product_53422_be173f94,843775114486,Dogness Nappa Leather Dog Collar Arrow-Reflective Stitching,9.86
__export__.product_product_53425_f308c0c7,843775114516,Dogness Nappa Leather Dog Collar Arrow-Reflective Stitching,15.29
__export__.product_product_53511_49b88dd8,843775114721,Dogness Nappa Leather Dog Collar Diamond-Mounted,16.47
__export__.product_product_53512_9e13f6d2,843775114738,Dogness Nappa Leather Dog Collar Diamond-Mounted,18.48
__export__.product_product_53513_f02173b5,843775114745,Dogness Nappa Leather Dog Collar Diamond-Mounted,20.72
__export__.product_product_44022_040ef48d,843775115001,Dogness Nappa Leather Leash (Arrow-Reflective Stitching) - Black,17.48
__export__.product_product_52918_37c77569,843775115698,Dogness Floral Printed Harnes,18.93
__export__.product_product_52919_9ab0a915,843775115704,Dogness Floral Printed Harnes,21.84
__export__.product_product_52967_b59ac23e,843775116077,Dogness Water-proof Dog Collar,6.01
__export__.product_product_52968_ed1a5e6b,843775116084,Dogness Water-proof Dog Collar,7.11
__export__.product_product_52970_c077830e,843775116091,Dogness Water-proof Dog Collar,7.65
__export__.product_product_53696_febfcb56,843775116183,Dogness Water-proof Harness,9.83
__export__.product_product_52847_24ccb54b,843775116190,Dogness Water-proof Harness,10.92
__export__.product_product_52848_c6b66f00,843775116206,Dogness Water-proof Harness,12.02
__export__.product_product_43969_0435359a,843775116213,Dogness Water-proof Harness - Green L,13.11
__export__.product_product_53547_f9e427b6,843775116312,Dogness Water-proof Leash,8.29
__export__.product_product_52610_7aa42a5c,847922081362,All For Paws New Travel Dog Harness,8.14
__export__.product_product_52611_6d044223,847922081379,All For Paws New Travel Dog Harness,9.61
__export__.product_product_17258_cde3c63f,847922082116,All For Paws Ice Track & Thirst Cruncher Ice Balls,12.20
__export__.product_product_55310_69016cd6,853442005429,Pioneer Pet Drinking Serenity Fountain Plastic,27.72
__export__.product_product_43400_e6bb65c0,853442005498,Pioneer Pet Magnolia Drinking Fountain with USB Connector 55oz White,27.56
__export__.product_product_43401_43be730d,853442005528,Pioneer Pet Fountain Filter Round 3PK,7.17
__export__.product_product_53909_d4cef0a5,8682250510731,Pets.Love.Earth Makaron series Grey Dot Design,18.15
__export__.product_product_53912_da17dd6e,8682250510762,Pets.Love.Earth Makaron series Grey Dot Design,37.68
__export__.product_product_55541_037eb47c,8682250512469,Pets.Love.Earth Dondurma Series Blue,13.02
__export__.product_product_54445_c10ec463,8682250519437,Pets.Love.Earth Foam Bed - Yellow,5.90
__export__.product_product_50480_2a88c90b,8682250519635,Pets.Love.Earth Cat Play Tunnel Yellow,18.60
__export__.product_product_56661_b7627046,8683229861328,Baffs Naturals Beef Trachea Snacks 100+g,2.70
__export__.product_product_56652_7550056d,8683229861335,Baffs Naturals Beef Lung Cubes 100+g,1.40
__export__.product_product_56659_70f37e58,8683229861434,Baffs Naturals Chicken Feet 100g,2.70
__export__.product_product_56655_309f0b43,8683229861458,Baffs Naturals Lamb Pizzle 100+g,3.40
__export__.product_product_54402_b5cb34b6,8683604131138,Pets.Love.Earth Ponchik Plus Soft Series - Green,37.11
__export__.product_product_50474_996f0079,8683604131152,Pets.Love.Earth Ponchik Plus Soft Series XLarge Green,79.80
__export__.product_product_56658_1c6bc3f9,8690627023555,Baffs Naturals Lamb Mini Burger 100+g,2.70
__export__.product_product_50835_9d7cf29c,8711231133857,Beaphar Indoor Behaviour Spray 125ml For cats,7.97
__export__.product_product_50842_d28c2811,8711231182640,Beaphar Aloe Vera Brown Coats Shampoo 250ml For Dogs,5.41
__export__.product_product_50843_dc6351f0,8711231182701,Beaphar Macadamia Oil Shampoo For Puppy 250ml,5.41
